"","Row.names","Location.x","MinTemp.x","MaxTemp.x","Rainfall.x","Evaporation.x","Sunshine.x","WindGustSpeed.x","WindSpeed9am.x","WindSpeed3pm.x","Humidity9am.x","Humidity3pm.x","Pressure9am.x","Pressure3pm.x","Cloud9am.x","Cloud3pm.x","Temp9am.x","Temp3pm.x","RainToday.x","RISK_MM.x","prediction1","prediction2","Date"
"144","100670","Nuriootpa",12.4,30,0,3.6,7.3,35,15,13,74,36,1014.8,1011.1,8,5,17,28.2,"No",1.6,1.52360720584546,1.5509450075719,"2010-11-26"
"145","100671","Nuriootpa",15.3,19.9,1.6,5.6,7.4,41,13,19,90,52,1010.8,1010.4,8,7,15.3,19.2,"Yes",3,1.18279246657058,0.714137845849112,"2010-11-27"
"146","100676","Nuriootpa",12.5,24.5,14.2,2.2,8.1,31,7,7,78,75,1011.3,1009.1,6,7,19,20.5,"Yes",4,6.24611459368624,6.04810235346381,"2010-12-02"
"147","100678","Nuriootpa",18.2,35,0,7,8.4,44,9,11,34,18,1008,1005.5,4,6,26.4,32.5,"No",0,1.03986849790292,1.36016231862046,"2010-12-04"
"148","100680","Nuriootpa",17.7,30.9,2,3.4,7.9,48,15,11,66,37,1007.5,1002.7,4,6,23.4,29.6,"Yes",14.8,4.12626557094111,4.0310967041181,"2010-12-06"
"149","100683","Nuriootpa",12.8,22.4,0.8,10.8,10.9,50,15,30,79,46,1012.1,1010.8,6,6,17.6,21.3,"No",0.6,0.388130467599412,0.133085335269496,"2010-12-09"
"150","100686","Nuriootpa",11.7,19.4,0.6,4.6,8.8,43,24,22,61,46,1009.9,1010.2,8,5,14.2,17.7,"No",0,0,0,"2010-12-12"
"151","10070","CoffsHarbour",17.3,25,6.2,6.2,5.2,57,30,35,71,88,1018.2,1016.2,3,6,21,22.4,"Yes",11.2,7.51523660429018,6.85942908892305,"2012-03-19"
"152","100702","Nuriootpa",10.5,28.1,0,7.6,13.4,37,19,7,47,19,1016.6,1012.3,4,2,14,25.4,"No",0,0,0,"2010-12-28"
"153","100709","Nuriootpa",12.4,28.3,0,8,9.1,33,19,13,58,58,1012.8,1009.7,7,7,17.2,25.8,"No",0,3.16811368995025,2.98203730927722,"2011-01-04"
"154","100710","Nuriootpa",11.8,28.8,0,8,11.5,33,11,15,72,91,1010.5,1008.3,6,4,16.3,27,"No",0,5.70084283982462,5.25198793961208,"2011-01-05"
"155","100713","Nuriootpa",21.4,30.5,0,10.6,5.4,44,4,13,59,80,1006.3,1008.5,8,8,25.1,22.7,"No",0,5.51369324584954,5.36047047594326,"2011-01-08"
"156","100717","Nuriootpa",16,28,0,4,8.2,30,13,17,94,50,1004.5,1003.4,8,7,17.6,26.7,"No",0,0.966863864808405,0.85690595754686,"2011-01-12"
"157","10072","CoffsHarbour",19.5,23.3,9.6,4,0.4,30,9,9,92,75,1011.2,1007.6,8,7,20.7,23.2,"Yes",2.6,7.3899043801002,7.13583074256433,"2012-03-21"
"158","100725","Nuriootpa",13.8,35.4,0,8.2,13,39,13,11,33,15,1009.5,1006.4,0,0,25.2,33.9,"No",0,0,0.0559809645543962,"2011-01-20"
"159","100726","Nuriootpa",15.7,31.6,0,10.6,12.8,41,11,9,76,33,1009.8,1009.6,6,2,21.5,30.4,"No",0,0,0,"2011-01-21"
"160","100729","Nuriootpa",17.3,28,0,9.2,11.7,33,13,9,27,45,1007.4,1006,6,6,20.6,26.7,"No",0,0.901487086615516,0.833356102097435,"2011-01-24"
"161","10073","CoffsHarbour",19.5,25.2,2.6,2.2,0.7,26,13,11,77,67,1007.4,1007.2,7,7,23,24.9,"Yes",0.6,4.38224690323098,4.0768570136293,"2012-03-22"
"162","100730","Nuriootpa",14.3,36.7,0,8.4,3.8,44,9,9,54,22,1006.5,1003,3,6,23,35.3,"No",0,4.00761119130696,4.39598800318141,"2011-01-25"
"163","100734","Nuriootpa",14.5,37.2,0,8,12.5,33,19,9,31,11,1017.5,1016,3,3,24.1,35.7,"No",0,0,0,"2011-01-29"
"164","10074","CoffsHarbour",19.4,28.4,0.6,1.6,9.1,30,6,17,74,60,1004.7,1001.2,3,1,22.8,27.3,"No",0,2.80500111178347,2.75442333526013,"2012-03-23"
"165","100740","Nuriootpa",22.1,33.3,0,6.2,4.8,46,9,20,62,63,1009.9,1006.7,6,7,28.3,29.9,"No",2.5,5.53026959153231,5.53153364816479,"2011-02-04"
"166","100746","Nuriootpa",15.8,36.2,0,8.6,10.4,44,9,20,47,34,1014.1,1011.4,5,7,26.7,35.6,"No",0,1.39745790908461,1.43765260182691,"2011-02-10"
"167","100751","Nuriootpa",16.1,32.7,0,6.6,9.2,56,9,9,46,29,1016.2,1012.8,3,6,24.2,30.8,"No",35,2.87534447037212,3.09509022744856,"2011-02-15"
"168","100752","Nuriootpa",16.3,30.7,35,10.2,12.7,39,13,4,78,44,1013.9,1010.7,2,4,21.3,29.5,"Yes",0,6.19461525949643,6.63203782792474,"2011-02-16"
"169","100757","Nuriootpa",9.9,20,0.4,6.2,10.5,48,15,22,65,49,1022.4,1022,7,3,13.7,19.3,"No",0,0,0,"2011-02-21"
"170","100759","Nuriootpa",13,27.4,0,7,12.4,37,13,15,66,42,1022.8,1019.5,0,0,16.9,25.4,"No",0,0.241795102517707,0.311979516065892,"2011-02-23"
"171","10076","CoffsHarbour",17.4,24.9,0,6,8.8,28,15,13,63,57,1020.4,1019.9,5,4,20.6,23.2,"No",16.8,0.214876860913999,0.0775108414691752,"2012-03-25"
"172","100766","Nuriootpa",8,21.6,0,4.6,11.9,52,22,6,60,37,1019,1016.5,0,0,11.7,20,"No",0,1.5492755999296,1.62708838254636,"2011-03-02"
"173","100771","Nuriootpa",18.9,32.2,0,10.2,6.4,43,17,22,43,29,1014.6,1010.8,2,7,26,30.8,"No",14.6,1.64302052492953,1.85625875443658,"2011-03-07"
"174","100789","Nuriootpa",11.2,19.3,0.2,3.2,6.2,35,7,17,96,52,1021.4,1021.6,8,6,13.5,19,"No",0,0,0,"2011-03-25"
"175","10079","CoffsHarbour",17,24.7,3.4,5.2,3,35,6,20,94,65,1023.5,1020.2,8,7,17.8,23,"Yes",0.4,4.14056996626337,3.67658705483023,"2012-03-28"
"176","100790","Nuriootpa",8.5,17.6,0,3.2,4.9,41,19,19,70,55,1026.6,1024.8,8,6,11.9,16.5,"No",0,1.52462743284427,1.29360838373075,"2011-03-26"
"177","100793","Nuriootpa",11.2,27.5,0,4,9.8,30,9,19,71,36,1020.5,1017.3,3,6,17.8,27,"No",0,0,0,"2011-03-29"
"178","100794","Nuriootpa",11.4,20.1,0,3.6,6.6,43,17,13,88,55,1022.2,1021.7,5,7,14.2,19.2,"No",0,1.55129823892255,1.44536754506716,"2011-03-30"
"179","100796","Nuriootpa",12.7,16,0.6,2.2,0,33,9,4,90,75,1019.7,1017.6,8,8,14,15.8,"No",0.4,5.2179055968721,5.12660823140027,"2011-05-01"
"180","100799","Nuriootpa",8,17.4,0,2.4,4.8,30,7,19,72,66,1025.5,1024.5,2,7,13.1,15.5,"No",0,1.73525648174296,1.60614738617286,"2011-05-04"
"181","10080","CoffsHarbour",14.3,24.7,0.4,1.8,9.6,20,9,15,81,59,1019.7,1016.8,1,1,19.8,24,"No",0,0.442373393682503,0.401874523577716,"2012-03-29"
"182","100801","Nuriootpa",6.2,18.3,0,2.2,7.3,28,11,9,68,42,1025.3,1021.4,6,2,10.6,17,"No",0,0.242178593297298,0.226504203739057,"2011-05-06"
"183","100803","Nuriootpa",9.5,17.4,1.6,2.8,5.3,44,7,13,70,47,1018.6,1017.4,6,4,11.3,17,"Yes",0,2.13031791803953,1.78469336154539,"2011-05-08"
"184","100819","Nuriootpa",8,13.2,17.4,3.8,3.4,46,15,28,86,70,1018.6,1018.9,6,7,9.4,11.2,"Yes",0.4,4.92277458017533,4.56890948179943,"2011-05-24"
"185","100825","Nuriootpa",3.5,14.8,0.2,1,7.9,24,11,2,87,57,1028.4,1025.9,5,6,9.2,14.3,"No",0.2,0.643910774206507,0.54174700474779,"2011-05-30"
"186","10083","CoffsHarbour",16.6,25.7,0,4.8,11,39,20,26,56,54,1017.4,1014.8,1,1,23,25.3,"No",0,0.723028226960937,0.569187285011045,"2012-04-01"
"187","100832","Nuriootpa",7.8,12.6,2,5.2,0.8,17,7,13,90,56,1021.7,1019.8,7,7,9.6,12,"Yes",0.6,1.28609765152342,0.947405861053651,"2011-06-06"
"188","100834","Nuriootpa",-0.3,11.4,0.6,1.8,5.2,31,2,15,91,77,1028.4,1026.8,3,6,5.2,9.7,"No",0.2,3.07128031378661,2.77864408262393,"2011-06-08"
"189","100836","Nuriootpa",5.6,12.5,0,1.4,4.6,35,6,13,73,56,1028.8,1027.6,1,7,10,12,"No",0,1.08818527127938,1.04599196808017,"2011-06-10"
"190","100837","Nuriootpa",8.4,10.1,0,1.8,0,48,15,13,77,61,1031.7,1030.2,7,7,8.8,9.7,"No",0,3.19629911587837,3.04218782472377,"2011-06-11"
"191","100839","Nuriootpa",7.5,12.1,0,1.2,1.4,26,11,13,85,55,1029.8,1027.1,7,6,8.2,11,"No",0,0.933771470661478,0.846101017339385,"2011-06-13"
"192","100844","Nuriootpa",8.9,14.7,2,1,3.9,35,17,19,99,77,1021.5,1019.3,8,7,10.3,13.9,"Yes",0.8,3.87614529577413,3.24834812860978,"2011-06-18"
"193","100846","Nuriootpa",7.1,15.8,0.6,2.6,7.1,76,24,39,76,56,1011.7,1005.6,6,6,12.3,15.7,"No",19.4,5.59800929480647,5.16633711781906,"2011-06-20"
"194","100847","Nuriootpa",5.8,11.3,19.4,5.2,5.2,65,20,24,85,66,1010.5,1012.7,6,3,6.9,10.1,"Yes",3.2,6.15328674919139,5.80870312682813,"2011-06-21"
"195","100848","Nuriootpa",6.9,12.9,3.2,1.8,3.2,48,20,24,87,95,1019.2,1018.6,7,7,9.5,12,"Yes",4,6.65426862225708,5.8604044921441,"2011-06-22"
"196","10085","CoffsHarbour",14.9,26.5,1,4.4,10.3,35,20,24,62,62,1015.9,1014.1,1,5,23.6,25.1,"No",0,1.62303549469417,1.44816137466776,"2012-04-03"
"197","100850","Nuriootpa",3.3,16.3,0.4,4.2,9.2,26,2,13,87,51,1028.1,1026.3,0,3,8.9,15.8,"No",0,0,0,"2011-06-24"
"198","100862","Nuriootpa",7.9,12.9,1.4,0.2,5.7,74,35,43,87,73,1013.2,1009.7,5,5,9.3,11.9,"Yes",6.8,6.02946148769954,5.19106552790599,"2011-07-06"
"199","100863","Nuriootpa",2,11.2,6.8,1,5.4,33,6,13,97,83,1022.6,1025.8,5,7,6.1,9.3,"Yes",0.8,3.0838163979655,2.52018340232722,"2011-07-07"
"200","100865","Nuriootpa",5.2,11.5,2.2,1,2.3,35,13,17,100,79,1027.1,1025,8,6,7.7,11,"Yes",2.2,4.19923224328865,3.57273015142034,"2011-07-09"
"201","100868","Nuriootpa",0.9,8.9,0,1.4,0,17,7,11,93,73,1029.1,1025.5,8,8,3.4,8.6,"No",0,3.02731416627502,2.75073321049144,"2011-07-12"
"202","100876","Nuriootpa",5.3,11.8,0,0.8,6.5,20,13,7,75,65,1028.2,1025.7,4,6,8.3,11.1,"No",0,0.749273049536952,0.586515784382551,"2011-07-20"
"203","100877","Nuriootpa",1.7,12.5,0,1.2,9.5,20,13,9,83,57,1027.7,1025,1,3,6.3,11.5,"No",0,0,0,"2011-07-21"
"204","100881","Nuriootpa",8.5,14.3,4.2,0.4,6.1,33,15,17,92,61,1022.2,1021,6,6,9.8,12.8,"Yes",0.4,1.46104991563558,1.01287833319697,"2011-07-25"
"205","100882","Nuriootpa",4.7,14.6,0.4,1.4,6.9,15,6,2,84,51,1026.8,1025.8,6,6,8.8,13.5,"No",0,0,0,"2011-07-26"
"206","10089","CoffsHarbour",14.5,26.6,0,4,8.4,28,6,17,62,62,1017.6,1014.9,3,3,22.1,25.5,"No",0,2.10919898200282,1.9853149878358,"2012-04-07"
"207","100893","Nuriootpa",4.4,13,0.4,1.8,5.1,39,11,17,81,69,1016.3,1013.6,6,6,9.3,11.3,"No",3,3.7620328759387,3.47759448895532,"2011-08-06"
"208","100896","Nuriootpa",7.8,11.2,7.8,4.2,0.2,33,19,15,99,80,1014.3,1011.1,8,7,8.3,10.8,"Yes",1.2,6.68458889035261,6.21150182245951,"2011-08-09"
"209","100898","Nuriootpa",5.7,15.5,7,0.2,7.9,28,17,13,87,60,1018.3,1017.1,5,2,10.3,15.3,"Yes",0,1.65321622692424,1.29649713726755,"2011-08-11"
"210","100899","Nuriootpa",3.5,14.9,0,1.8,2.6,20,6,13,93,65,1022.1,1020.3,7,8,8.3,13.8,"No",0,1.94763355005549,1.75204086267899,"2011-08-12"
"211","100902","Nuriootpa",9.3,15.7,0,2.8,0.8,48,26,19,46,58,1018.9,1016.8,7,8,15.5,15,"No",4.8,4.15019523601119,3.99092223999986,"2011-08-15"
"212","100903","Nuriootpa",10.1,13.8,4.8,1.4,0,39,13,19,87,81,1012.7,1004.9,8,7,11.7,12.7,"Yes",14.2,8.79845850079856,8.29486418336796,"2011-08-16"
"213","100919","Nuriootpa",6.1,18.1,0,2,10.8,30,13,7,63,58,1026.1,1023,0,1,11.9,17.9,"No",0,1.16907187489853,1.12115083428911,"2011-09-01"
"214","10094","CoffsHarbour",14.5,22.7,3.8,4.4,6.8,54,20,19,66,70,1030.7,1029,4,4,18.1,19.8,"Yes",1,4.65861258589364,4.14836293676719,"2012-04-12"
"215","100942","Nuriootpa",6.6,13.1,0,3.8,4.1,33,6,9,55,54,1024.4,1023.1,7,5,10.4,12.6,"No",0,1.36205215613796,1.23845592534414,"2011-09-24"
"216","10095","CoffsHarbour",15.1,23.3,1,3,6.2,33,22,20,66,61,1030.7,1028.3,3,4,20.7,22.9,"No",2.8,1.37744159659748,1.2529392617146,"2012-04-13"
"217","100956","Nuriootpa",8.5,17.8,0.8,2,5.2,33,9,20,93,59,1016.9,1014.9,8,7,11.9,17.2,"No",0.4,1.69226145052308,1.46418842425196,"2011-10-08"
"218","100973","Nuriootpa",6.1,17.7,0.4,3.6,12.1,43,24,11,57,26,1019.1,1017.7,4,3,10.3,16.7,"No",0,0,0,"2011-10-25"
"219","100974","Nuriootpa",7.2,20.4,0,5.8,9.1,46,19,7,64,37,1021.2,1018.5,4,6,11.3,18.8,"No",0,1.38108575243733,1.36974368488187,"2011-10-26"
"220","100975","Nuriootpa",7.1,27.5,0,4.6,10.5,31,7,20,52,28,1017.8,1014,3,6,16.5,25.9,"No",0,0,0,"2011-10-27"
"221","100979","Nuriootpa",6.3,19.7,0,4.6,12.7,39,20,13,61,34,1028.8,1025.4,6,6,9.9,18.4,"No",0,0,0,"2011-10-31"
"222","10098","CoffsHarbour",17.7,24.8,0.4,2.2,7,31,19,9,74,78,1022,1018.3,4,7,22.4,22.5,"No",18.4,4.41050210489423,4.24038820497048,"2012-04-16"
"223","100980","Nuriootpa",7,22.8,0,5,11.8,46,13,15,65,29,1024.9,1021,3,4,12.2,21.8,"No",0,0,0,"2011-11-01"
"224","100983","Nuriootpa",10.3,28.8,0,7.6,14.1,35,20,11,61,23,1019.3,1014.5,1,3,16.3,27.8,"No",0,0,0,"2011-11-04"
"225","100989","Nuriootpa",7.4,21.6,2,9,11.9,50,24,24,71,34,1019.1,1019.2,7,5,14.7,21.3,"Yes",0,0,0,"2011-11-10"
"226","100993","Nuriootpa",9.4,24.9,0.2,8.2,12.5,46,17,24,55,32,1013.6,1013.6,6,2,17.6,23.8,"No",0,0,0,"2011-11-14"
"227","100997","Nuriootpa",16.3,37.2,0,9.6,9.6,56,22,30,23,14,1011.7,1008.1,6,7,30.5,36,"No",1,0.628935334875603,0.727538168672428,"2011-11-18"
"228","101000","Nuriootpa",6.6,23,0,6.4,8.9,30,2,15,65,33,1020.3,1015.5,5,6,14.1,21.9,"No",0,0.1434480169395,0.14240246680451,"2011-11-21"
"229","101011","Nuriootpa",8.9,23.8,0,6.8,13.5,41,17,17,49,20,1024.7,1020.3,0,0,14.5,22.1,"No",0,0,0,"2011-12-02"
"230","101017","Nuriootpa",17.1,30.2,0,10.6,0,63,9,13,38,19,1007.3,1005.4,8,8,21.5,28.5,"No",1.2,4.53431123562589,4.79733085544987,"2011-12-08"
"231","101022","Nuriootpa",8.4,22.7,0,4.4,8.7,41,13,20,76,34,1017.5,1015.6,7,1,14.1,21.1,"No",0,0,0,"2011-12-13"
"232","101025","Nuriootpa",15.2,31,0,10.2,9.8,41,19,17,42,14,1014.9,1012,3,6,21.6,29.3,"No",0.4,0,0,"2011-12-16"
"233","101027","Nuriootpa",16.5,20.9,41,9,3.3,50,26,22,76,70,1005.2,1004.8,7,7,18.8,20.4,"Yes",1.6,9.96882113477146,10.1562367839731,"2011-12-18"
"234","101028","Nuriootpa",12.8,23.8,1.6,3,10.8,46,19,24,73,46,1011.9,1011.4,7,2,16.9,22.3,"Yes",0,0.398391805340309,0,"2011-12-19"
"235","101030","Nuriootpa",14.3,28,0,2.4,13.6,37,20,19,58,27,1017.4,1014.8,0,2,19.1,26.6,"No",0,0,0,"2011-12-21"
"236","101032","Nuriootpa",13.7,32.5,0,10.2,13.4,41,6,19,32,17,1013,1011,0,0,24,31.9,"No",0,0,0,"2011-12-23"
"237","101034","Nuriootpa",17.1,28.5,0,8.4,4.9,39,17,13,78,67,1007.5,1005.6,7,7,21.5,20.9,"No",0,5.23349118030471,5.18751132090095,"2011-12-25"
"238","101035","Nuriootpa",14.9,24,0,5.6,9.6,39,17,13,71,34,1012.6,1011.4,8,0,15.8,22.9,"No",0,0,0,"2011-12-26"
"239","101039","Nuriootpa",16.1,32.8,0,10,12.5,41,19,11,39,15,1016.9,1014.9,0,0,22.2,30.8,"No",0,0,0,"2011-12-30"
"240","101047","Nuriootpa",16.2,31.4,0,11.2,0.2,61,17,24,18,65,1003.6,1004,7,8,29.7,25.3,"No",6,7.96049197818678,7.90736042951104,"2012-01-07"
"241","101053","Nuriootpa",12.6,24.4,0,10.2,7.6,48,20,17,72,37,1021.9,1019.1,6,5,15,22.8,"No",0,1.30744062329551,1.26369174521822,"2012-01-13"
"242","101055","Nuriootpa",11.9,27.5,0,8.2,13.4,37,20,13,56,17,1018.5,1015,0,0,15.8,26,"No",0,0,0,"2012-01-15"
"243","101057","Nuriootpa",15,37.7,0,12.8,8.8,52,28,20,25,12,1011.8,1009.1,3,7,29.5,35.4,"No",2.4,1.08860694990195,1.35907941361403,"2012-01-17"
"244","101059","Nuriootpa",14.4,30.3,0,9.8,13.4,43,17,17,36,22,1017.2,1015.2,0,1,19.9,29.4,"No",0,0,0,"2012-01-19"
"245","101060","Nuriootpa",16.5,30.4,0,10.4,6.9,37,15,11,57,30,1015.3,1013.3,7,3,19.7,29.1,"No",0,0.769681053127933,0.905021402675156,"2012-01-20"
"246","101061","Nuriootpa",14.1,30.3,0,8,13,50,15,19,56,23,1015.2,1013,3,4,18.3,29.5,"No",0,0,0,"2012-01-21"
"247","101066","Nuriootpa",16.8,31.2,0,10.2,12.7,50,30,24,37,22,1014.3,1012.6,0,0,21,30.3,"No",0,0,0,"2012-01-26"
"248","101070","Nuriootpa",17,24.2,0.4,4.4,7.9,61,28,35,87,50,1000.1,1003.6,8,6,17.2,22.2,"No",0,0.750045363371982,0.445928058326274,"2012-01-30"
"249","101071","Nuriootpa",12.1,21.8,0,7.8,7.8,46,13,22,61,29,1017,1015.6,7,3,14.2,20.8,"No",0,0,0,"2012-01-31"
"250","101072","Nuriootpa",10,22.5,0,6.6,10.1,56,26,13,50,26,1017.3,1013.7,1,6,13.8,22.3,"No",0,1.38145224060277,1.44946197004495,"2012-02-01"
"251","101073","Nuriootpa",11.7,27.7,0,8.4,12.9,39,19,11,60,25,1011.7,1008.1,0,1,16.7,25.8,"No",0,0,0.117973354283574,"2012-02-02"
"252","101074","Nuriootpa",8.9,29,0,7.6,10.6,39,4,17,63,17,1008,1005.2,6,4,17.3,28,"No",0,0,0,"2012-02-03"
"253","101075","Nuriootpa",11.5,32.2,0,5.6,5,43,17,24,69,18,1003.8,999.6,4,7,17.8,30.7,"No",3,1.9663398924157,2.1541209990362,"2012-02-04"
"254","101080","Nuriootpa",10.3,21.8,0,6.4,4.6,35,11,19,53,31,1015.3,1013.2,6,7,15.3,20,"No",0,0.202592520240294,0.243928634744383,"2012-02-09"
"255","101084","Nuriootpa",13.8,30.4,0,7.2,13,35,17,9,53,20,1018.7,1016.3,1,2,19.1,28.3,"No",0,0,0,"2012-02-13"
"256","101093","Nuriootpa",13.4,30.1,0,7.2,12.2,43,15,9,68,23,1016.6,1014.6,0,2,17.9,28.1,"No",0,0,0,"2012-02-22"
"257","101099","Nuriootpa",15.6,19.8,0,6.8,0,54,30,31,55,54,1013.5,1013.4,7,8,17.1,18.7,"No",11.4,3.39805185806057,3.22244113537094,"2012-02-28"
"258","101104","Nuriootpa",14.2,22.4,0,6,10.6,48,19,28,85,42,1013.5,1014.3,5,5,16.1,21.7,"No",0,0,0,"2012-03-04"
"259","101106","Nuriootpa",8.7,22,0,3.8,9.5,41,11,20,69,48,1025.4,1023.5,7,4,14.2,21.2,"No",0,0.150253781638064,0,"2012-03-06"
"260","10111","CoffsHarbour",15.3,21.3,14,3.6,5.5,43,17,30,66,64,1025.6,1024.1,7,4,17.7,19.9,"Yes",4.6,3.55205103427131,3.13786006227578,"2012-04-30"
"261","101113","Nuriootpa",9.6,33.3,0,7.2,10.9,37,9,15,49,16,1015.3,1011.4,1,3,20.1,32.3,"No",0,0,0.0843081997914508,"2012-03-13"
"262","101119","Nuriootpa",14.9,28.6,0,7.2,9.9,41,13,24,65,32,1018.3,1014,6,2,18.7,27.5,"No",0,0.0194048945609941,0,"2012-03-19"
"263","101123","Nuriootpa",10.7,18,3,2.2,3.1,50,20,31,68,51,1014.3,1014.9,7,7,13.4,15.8,"Yes",0.6,2.09675484973368,1.62166504203236,"2012-03-23"
"264","101124","Nuriootpa",9.4,20.1,0.6,2.2,5.1,39,9,20,96,67,1019.9,1019.1,8,6,12.7,18.4,"No",0.6,2.64931713965357,2.38501917137485,"2012-03-24"
"265","10113","CoffsHarbour",12.9,22.6,1.2,1.6,5.5,30,13,15,73,78,1024.6,1021,4,6,20,20,"Yes",0.6,4.64049888677605,4.13448960838833,"2012-05-02"
"266","101130","Nuriootpa",8.4,30.8,0,6,8.3,43,6,26,97,23,1016.3,1012.3,8,6,14.6,29.5,"No",0,0.170858379480178,0.129921311461363,"2012-03-30"
"267","101140","Nuriootpa",6.7,19.3,1,5,5.3,37,17,19,67,39,1026.7,1026.7,6,4,14.1,18.3,"No",0,0,0,"2012-04-09"
"268","101143","Nuriootpa",2.9,24.3,0,3.8,10.7,37,22,13,33,9,1032.6,1029.3,0,0,16.9,23.3,"No",0,0,0,"2012-04-12"
"269","101145","Nuriootpa",7.9,27.3,0,4.4,10.1,43,6,22,34,17,1023.1,1019.6,1,3,20.8,26.6,"No",0,0,0,"2012-04-14"
"270","10115","CoffsHarbour",13.9,21.8,6.8,1.2,4.3,37,17,20,91,66,1018.4,1015.7,6,7,17.5,21.2,"Yes",0,4.3421414411808,3.91682222487767,"2012-05-04"
"271","101151","Nuriootpa",10.5,29.4,0,6.2,8.3,28,4,13,40,16,1017.9,1014.8,6,3,21.1,28.6,"No",0,0,0,"2012-04-20"
"272","101157","Nuriootpa",5.1,16.6,0,1.4,1.4,28,13,15,97,67,1026.3,1023.3,8,7,12.1,15.7,"No",0,3.16301710077008,2.9803993779474,"2012-04-26"
"273","101159","Nuriootpa",2.2,20,0,2.2,10.3,28,6,17,81,44,1024.6,1022.4,1,2,12,19.3,"No",0,0,0,"2012-04-28"
"274","101163","Nuriootpa",6.1,14.5,0,1.2,2.6,41,15,28,63,44,1029.6,1028.1,7,5,11.2,13.8,"No",3,0,0,"2012-05-02"
"275","101167","Nuriootpa",8,18.2,0,2.4,0.2,41,9,22,67,39,1019.8,1016.8,7,8,12.1,16.2,"No",0.6,2.15593317831541,2.14865110136036,"2012-05-06"
"276","101174","Nuriootpa",2.2,15.8,0.3,1.3,5.4,41,13,9,79,88,1026.7,1025.3,2,6,11.1,13.5,"No",0.6,5.90903873596064,5.64684752965741,"2012-05-13"
"277","101176","Nuriootpa",2.2,15,0,2.2,9.7,28,13,9,73,47,1031.2,1027.9,2,1,10.9,14.6,"No",0,0,0,"2012-05-15"
"278","101178","Nuriootpa",1.6,20.2,0,2,7.8,48,7,20,43,21,1023,1019.9,6,3,14.9,19.7,"No",0,0,0,"2012-05-17"
"279","10118","CoffsHarbour",8.7,21.2,0,3.2,7.9,19,2,11,86,54,1018.2,1015.3,7,2,14.8,20.5,"No",0,0.470530464905299,0.30684418070093,"2012-05-07"
"280","101187","Nuriootpa",8.4,16,2,0,6.7,33,9,17,96,70,1019.9,1019.5,7,6,11.4,14.7,"Yes",0.2,1.94923818157353,1.38307307177314,"2012-05-26"
"281","10119","CoffsHarbour",10.1,21.4,0,1.8,10.4,30,15,9,69,49,1018.7,1017,1,0,17.9,20.9,"No",0,0.105826580838978,0.0967396114319009,"2012-05-08"
"282","101190","Nuriootpa",8.4,11.9,0.8,0.6,2.3,28,13,11,90,81,1035.3,1033.9,7,8,9.1,11,"No",0.2,2.74676679862506,2.47126169343619,"2012-05-29"
"283","101191","Nuriootpa",8.2,14.8,0.2,0.8,7.7,35,13,19,79,55,1035.6,1032,6,5,10.3,14.5,"No",0,0,0,"2012-05-30"
"284","101199","Nuriootpa",4.5,11.3,0,1.2,7.2,33,9,13,76,57,1029.1,1028,3,2,7.2,11,"No",0,0.00225638527620485,0,"2012-06-07"
"285","101210","Nuriootpa",10.2,14.8,1.6,0.8,3,43,19,20,99,79,1027.7,1025.7,8,8,11.1,13.9,"Yes",0.8,4.36333368529779,3.71805507193783,"2012-06-18"
"286","101217","Nuriootpa",9.2,14.5,1.4,0.8,3.9,31,17,13,97,73,1034.1,1031.7,8,6,9.9,13.2,"Yes",0.2,2.58230848490192,2.03327591602815,"2012-06-25"
"287","10122","CoffsHarbour",11.6,24.9,0,2,10.2,24,11,17,63,61,1021.4,1016.9,0,1,20.4,24,"No",0,1.61608286034383,1.52650968422025,"2012-05-11"
"288","101221","Nuriootpa",7.8,12,1.2,1.8,5.3,65,35,35,90,72,1008.5,1008.7,6,3,9.7,10,"Yes",6.6,4.46140684849355,3.70456451701689,"2012-06-29"
"289","101235","Nuriootpa",9.6,12.7,3.4,0.2,6.3,43,24,28,99,65,1010.7,1010,7,5,9.8,12.1,"Yes",4,2.05360933025685,1.43196436070865,"2012-07-13"
"290","101238","Nuriootpa",8.4,14.9,0,0.8,8.4,35,13,17,70,57,1027.7,1024.7,3,7,11.7,13.8,"No",0,0.520914640486438,0.34507431716267,"2012-07-16"
"291","101240","Nuriootpa",6.5,10.9,1.8,2.2,6.9,50,9,22,84,52,1023.4,1022.7,6,3,8.2,10.5,"Yes",1.6,0.887168517544495,0.358694766653896,"2012-07-18"
"292","101251","Nuriootpa",6.8,11.5,0.2,1.8,1,30,7,7,86,77,1032.2,1031.2,8,7,8.5,10.3,"No",0.2,3.30867714039055,3.08069670725335,"2012-07-29"
"293","101257","Nuriootpa",7.8,15.4,0,1.6,9,44,15,26,85,63,1019.4,1015,2,4,10.4,15.1,"No",0,2.42385985557797,2.14596720415241,"2012-08-04"
"294","101260","Nuriootpa",1.2,18,0,1.4,9.7,46,13,22,62,37,1022.2,1018.1,2,3,10.6,18,"No",0,0.717368334371039,0.612050781962125,"2012-08-07"
"295","101261","Nuriootpa",10.6,16,0,5.6,4.6,54,19,20,39,89,1016.9,1017.6,6,7,13.4,11.6,"No",2.2,6.14934646607319,5.7028939747045,"2012-08-08"
